packet_id,timestamp,temperature,pressure,humidity,density,concentration,run_number,distance_m
1748936139,2025-06-03 12:35:39,28,992,37,4,138,1,10
1748936142,2025-06-03 12:35:42,23,1000,44,2,64,1,10
1748936145,2025-06-03 12:35:45,25,985,79,1,93,1,10
1748936148,2025-06-03 12:35:48,28,986,69,5,104,1,10
1748936151,2025-06-03 12:35:51,27,1017,60,1,124,1,10
1748936154,2025-06-03 12:35:54,21,986,35,5,55,1,10
1748936157,2025-06-03 12:35:57,21,1016,46,3,78,1,10
1748936160,2025-06-03 12:36:00,30,993,67,4,131,1,10
1748936163,2025-06-03 12:36:03,28,998,61,4,50,1,10
1748936166,2025-06-03 12:36:06,20,1009,69,1,123,1,10
1748936169,2025-06-03 12:36:09,30,1007,66,4,136,1,10
1748936172,2025-06-03 12:36:12,30,980,58,3,148,1,10
1748936175,2025-06-03 12:36:15,29,994,68,1,61,1,10
1748936178,2025-06-03 12:36:18,20,982,73,2,69,1,10
1748936181,2025-06-03 12:36:21,21,1009,38,2,113,1,10
1748936184,2025-06-03 12:36:24,27,1003,44,4,84,1,10
1748936187,2025-06-03 12:36:27,30,1010,32,2,115,1,10
1748936190,2025-06-03 12:36:30,23,983,53,5,61,1,10
1748936193,2025-06-03 12:36:33,29,986,69,3,95,1,10
1748936196,2025-06-03 12:36:36,20,991,50,2,95,1,10
1748936199,2025-06-03 12:36:39,22,986,78,1,141,1,10
1748936202,2025-06-03 12:36:42,30,1014,76,3,50,1,10
1748936205,2025-06-03 12:36:45,26,1005,30,3,52,1,10
1748936209,2025-06-03 12:36:49,23,989,79,2,129,1,10
1748936212,2025-06-03 12:36:52,28,987,49,5,74,1,10
1748936215,2025-06-03 12:36:55,30,998,69,1,66,1,10
1748936218,2025-06-03 12:36:58,30,995,67,3,113,1,10
1748936221,2025-06-03 12:37:01,26,1003,57,3,53,1,10
1748936224,2025-06-03 12:37:04,30,1005,42,2,113,1,10
1748936227,2025-06-03 12:37:07,29,995,67,2,70,1,10
1748936230,2025-06-03 12:37:10,28,983,52,4,84,1,10
1748936233,2025-06-03 12:37:13,21,980,63,5,66,1,10
1748936236,2025-06-03 12:37:16,23,986,39,1,78,1,10
1748936239,2025-06-03 12:37:19,23,1007,52,4,112,1,10
1748936242,2025-06-03 12:37:22,23,1018,74,2,121,1,10
1748936245,2025-06-03 12:37:25,23,999,37,2,124,1,10
1748936248,2025-06-03 12:37:28,21,1013,78,2,54,1,10
1748936251,2025-06-03 12:37:31,24,999,54,4,69,1,10
1748936254,2025-06-03 12:37:34,28,983,80,1,139,1,10
1748936257,2025-06-03 12:37:37,28,1017,43,2,59,1,10
1748936260,2025-06-03 12:37:40,28,1016,55,4,147,1,10
1748936263,2025-06-03 12:37:43,28,1006,45,2,104,1,10
1748936266,2025-06-03 12:37:46,20,986,30,5,54,1,10
1748936269,2025-06-03 12:37:49,24,981,50,1,53,1,10
1748936272,2025-06-03 12:37:52,29,988,67,5,88,1,10
1748936275,2025-06-03 12:37:55,27,1017,61,1,115,1,10
1748936278,2025-06-03 12:37:58,24,1019,47,2,124,1,10
1748936281,2025-06-03 12:38:01,24,988,75,2,77,1,10
1748936284,2025-06-03 12:38:04,27,1014,39,5,132,1,10
1748936287,2025-06-03 12:38:07,24,1010,74,5,114,1,10
1748936290,2025-06-03 12:38:10,21,985,45,4,119,1,10
1748936293,2025-06-03 12:38:13,24,980,46,4,107,1,10
1748936296,2025-06-03 12:38:16,30,1013,56,3,64,1,10
1748936299,2025-06-03 12:38:19,20,984,77,5,142,1,10
1748936302,2025-06-03 12:38:22,26,1014,66,5,68,1,10
1748936305,2025-06-03 12:38:25,21,1008,63,2,79,1,10
1748936308,2025-06-03 12:38:28,29,996,63,5,102,1,10
1748936311,2025-06-03 12:38:31,26,992,75,2,71,1,10
1748936314,2025-06-03 12:38:34,25,1011,42,5,128,1,10
1748936317,2025-06-03 12:38:37,25,1014,74,5,131,1,10
1748936320,2025-06-03 12:38:40,25,1012,30,3,64,1,10
1748936323,2025-06-03 12:38:43,23,1014,69,2,101,1,10
1748936326,2025-06-03 12:38:46,30,992,65,3,66,1,10
1748936329,2025-06-03 12:38:49,26,999,55,2,61,1,10
1748936332,2025-06-03 12:38:52,29,993,35,4,78,1,10
1748936335,2025-06-03 12:38:55,25,991,79,5,92,1,10
1748936338,2025-06-03 12:38:58,28,1015,35,4,112,1,10
1748936341,2025-06-03 12:39:01,22,999,50,5,89,1,10
1748936344,2025-06-03 12:39:04,22,1008,63,1,98,1,10
1748936347,2025-06-03 12:39:07,26,1001,36,5,62,1,10
1748936350,2025-06-03 12:39:10,25,995,57,5,112,1,10
1748936353,2025-06-03 12:39:13,23,997,36,3,97,1,10
1748936356,2025-06-03 12:39:16,23,1012,47,2,91,1,10
1748936359,2025-06-03 12:39:19,29,992,65,2,57,1,10
1748936362,2025-06-03 12:39:22,20,985,78,4,63,1,10
1748936365,2025-06-03 12:39:25,21,1007,76,2,131,1,10
1748936368,2025-06-03 12:39:28,30,1014,45,3,106,1,10
1748936371,2025-06-03 12:39:31,24,995,37,3,136,1,10
1748936374,2025-06-03 12:39:34,25,1007,55,2,145,1,10
1748936377,2025-06-03 12:39:37,22,983,30,2,66,1,10
1748936380,2025-06-03 12:39:40,25,992,43,3,68,1,10
1748936383,2025-06-03 12:39:43,21,1019,30,4,73,1,10
1748936386,2025-06-03 12:39:46,24,1005,33,3,127,1,10
1748936389,2025-06-03 12:39:49,24,1007,75,4,111,1,10
1748936392,2025-06-03 12:39:52,29,994,34,2,54,1,10
1748936395,2025-06-03 12:39:55,23,1015,44,5,128,1,10
1748936398,2025-06-03 12:39:58,26,1015,77,1,135,1,10
1748936401,2025-06-03 12:40:01,30,1016,63,4,58,1,10
1748936404,2025-06-03 12:40:04,20,998,45,2,65,1,10
1748936407,2025-06-03 12:40:07,28,1004,73,4,141,1,10
1748936410,2025-06-03 12:40:10,23,1009,66,4,149,1,10
1748936413,2025-06-03 12:40:13,30,1011,49,5,68,1,10
1748936416,2025-06-03 12:40:16,23,1002,30,1,106,1,10
1748936419,2025-06-03 12:40:19,22,996,66,3,69,1,10
1748936422,2025-06-03 12:40:22,25,990,46,3,137,1,10
1748936425,2025-06-03 12:40:25,25,1007,53,5,146,1,10
1748936428,2025-06-03 12:40:28,25,993,45,3,116,1,10
1748936431,2025-06-03 12:40:31,30,993,75,3,145,1,10
1748936434,2025-06-03 12:40:34,20,1002,75,3,91,1,10
1748936437,2025-06-03 12:40:37,24,991,67,5,81,1,10
1748936440,2025-06-03 12:40:40,20,1006,60,4,97,1,10
1748936443,2025-06-03 12:40:43,24,1005,74,1,64,1,10
1748936446,2025-06-03 12:40:46,21,986,41,4,65,1,10
1748936449,2025-06-03 12:40:49,20,985,41,5,113,1,10
1748936452,2025-06-03 12:40:52,27,992,75,4,55,1,10
1748936455,2025-06-03 12:40:55,25,1014,67,4,72,1,10
1748936458,2025-06-03 12:40:58,23,1018,35,2,86,1,10
1748936461,2025-06-03 12:41:01,30,1017,72,3,101,1,10
1748936464,2025-06-03 12:41:04,28,983,64,5,142,1,10
1748936467,2025-06-03 12:41:07,27,985,68,3,97,1,10
1748936470,2025-06-03 12:41:10,28,1018,65,2,59,1,10
1748936473,2025-06-03 12:41:13,23,1016,78,2,58,1,10
1748936476,2025-06-03 12:41:16,20,1010,35,1,85,1,10
1748936479,2025-06-03 12:41:19,25,1011,54,5,89,1,10
1748936482,2025-06-03 12:41:22,28,983,46,1,79,1,10
1748936485,2025-06-03 12:41:25,26,985,63,4,67,1,10
1748936488,2025-06-03 12:41:28,27,1009,71,5,118,1,10
1748936491,2025-06-03 12:41:31,22,984,60,1,86,1,10
1748936494,2025-06-03 12:41:34,26,993,64,1,111,1,10
1748936497,2025-06-03 12:41:37,22,1011,59,3,137,1,10
1748936500,2025-06-03 12:41:40,24,985,59,5,64,1,10
1748936503,2025-06-03 12:41:43,22,1006,80,3,131,1,10
1748936506,2025-06-03 12:41:46,23,1020,63,2,51,1,10
1748936509,2025-06-03 12:41:49,20,1015,72,4,95,1,10
1748936512,2025-06-03 12:41:52,24,1018,56,3,105,1,10
1748936515,2025-06-03 12:41:55,25,1002,53,4,95,1,10
1748936518,2025-06-03 12:41:58,27,995,52,5,108,1,10
1748936521,2025-06-03 12:42:01,20,1006,61,4,117,1,10
1748936524,2025-06-03 12:42:04,22,1005,52,5,95,1,10
1748936527,2025-06-03 12:42:07,20,991,52,2,60,1,10
1748936530,2025-06-03 12:42:10,29,991,41,1,140,1,10
1748936533,2025-06-03 12:42:13,23,1020,39,5,149,1,10
1748936536,2025-06-03 12:42:16,20,993,54,5,96,1,10
1748936539,2025-06-03 12:42:19,29,1000,32,5,114,1,10
1748936542,2025-06-03 12:42:22,30,993,58,4,63,1,10
1748936545,2025-06-03 12:42:25,27,1002,74,1,104,1,10
1748936548,2025-06-03 12:42:28,24,991,50,5,117,1,10
1748936551,2025-06-03 12:42:31,28,999,49,3,87,1,10
1748936554,2025-06-03 12:42:34,23,998,39,1,72,1,10
1748936557,2025-06-03 12:42:37,23,1000,45,4,104,1,10
1748936560,2025-06-03 12:42:40,23,1004,41,4,70,1,10
1748936563,2025-06-03 12:42:43,20,1012,52,2,100,1,10
1748936566,2025-06-03 12:42:46,28,980,49,2,70,1,10
1748936569,2025-06-03 12:42:49,23,1000,31,1,76,1,10
1748936572,2025-06-03 12:42:52,21,1018,52,1,123,1,10
1748936575,2025-06-03 12:42:55,25,1001,34,4,65,1,10
1748936578,2025-06-03 12:42:58,28,994,49,4,120,1,10
1748936581,2025-06-03 12:43:01,22,984,37,4,139,1,10
1748936584,2025-06-03 12:43:04,24,1008,39,5,100,1,10
1748936587,2025-06-03 12:43:07,21,1016,40,3,120,1,10
1748936590,2025-06-03 12:43:10,28,980,52,2,132,1,10
1748936593,2025-06-03 12:43:13,22,998,39,5,141,1,10
1748936596,2025-06-03 12:43:16,24,988,59,1,142,1,10
1748936599,2025-06-03 12:43:19,27,1003,54,5,61,1,10
1748936602,2025-06-03 12:43:22,27,981,71,2,150,1,10
1748936605,2025-06-03 12:43:25,24,1009,44,5,141,1,10
1748936608,2025-06-03 12:43:28,23,1015,36,1,131,1,10
1748936611,2025-06-03 12:43:31,20,1019,51,2,89,1,10
1748936614,2025-06-03 12:43:34,25,1015,61,5,83,1,10
1748936617,2025-06-03 12:43:37,20,993,46,3,149,1,10
1748936620,2025-06-03 12:43:40,21,996,42,4,53,1,10
1748936623,2025-06-03 12:43:43,26,1004,75,2,116,1,10
1748936626,2025-06-03 12:43:46,21,992,39,3,134,1,10
1748936629,2025-06-03 12:43:49,30,980,43,4,60,1,10
1748936632,2025-06-03 12:43:52,23,990,78,2,56,1,10
1748936635,2025-06-03 12:43:55,22,990,75,4,123,1,10
1748936638,2025-06-03 12:43:58,27,986,50,2,91,1,10
1748936641,2025-06-03 12:44:01,23,990,59,2,56,1,10
1748936644,2025-06-03 12:44:04,24,1007,43,4,113,1,10
1748936647,2025-06-03 12:44:07,21,1010,52,2,142,1,10
1748936650,2025-06-03 12:44:10,25,989,52,2,88,1,10
1748936653,2025-06-03 12:44:13,28,1004,55,5,143,1,10
1748936656,2025-06-03 12:44:16,25,1013,68,5,136,1,10
1748936659,2025-06-03 12:44:19,20,1016,53,2,103,1,10
1748936662,2025-06-03 12:44:22,30,1016,71,1,93,1,10
1748936665,2025-06-03 12:44:25,27,1017,42,1,51,1,10
1748936668,2025-06-03 12:44:28,30,1004,34,2,141,1,10
1748936671,2025-06-03 12:44:31,29,984,55,2,59,1,10
1748936674,2025-06-03 12:44:34,20,986,30,5,76,1,10
1748936677,2025-06-03 12:44:37,20,983,63,3,118,1,10
1748936680,2025-06-03 12:44:40,28,985,54,5,116,1,10
