packet_id,timestamp,temperature,pressure,humidity,density,concentration,crc_ok
1748941175,2025-06-03 13:49:16,27,983,49,4,51,True
1748941178,2025-06-03 13:49:19,27,991,45,3,74,True
1748941181,2025-06-03 13:49:22,26,982,80,3,83,True
1748941184,2025-06-03 13:49:25,28,987,55,1,123,True
1748941187,2025-06-03 13:49:28,25,992,63,2,110,True
1748941190,2025-06-03 13:49:31,20,1007,78,2,111,True
1748941193,2025-06-03 13:49:34,27,986,56,3,107,True
1748941196,2025-06-03 13:49:37,22,1019,73,5,119,True
1748941199,2025-06-03 13:49:40,20,986,74,5,75,True
1748941202,2025-06-03 13:49:43,23,1008,45,3,83,True
1748941205,2025-06-03 13:49:46,23,986,64,3,93,True
1748941208,2025-06-03 13:49:49,24,988,77,1,70,True
1748941274,2025-06-03 13:50:55,29,990,31,1,112,True
1748941277,2025-06-03 13:50:58,20,983,70,5,109,True
1748941280,2025-06-03 13:51:01,20,1005,74,3,55,True
1748941286,2025-06-03 13:51:07,28,996,49,4,101,True
1748941289,2025-06-03 13:51:10,20,993,38,2,136,True
1748941292,2025-06-03 13:51:13,21,1018,39,2,94,True
1748941295,2025-06-03 13:51:16,27,985,66,2,122,True
1748941298,2025-06-03 13:51:19,23,1008,78,1,137,True
1748941301,2025-06-03 13:51:22,30,1001,49,2,109,True
1748941304,2025-06-03 13:51:25,29,1008,32,1,89,True
1748941307,2025-06-03 13:51:28,28,980,44,4,80,True
1748941310,2025-06-03 13:51:31,21,985,75,5,70,True
1748941313,2025-06-03 13:51:34,29,1014,54,5,116,True
1748941316,2025-06-03 13:51:37,26,1005,39,5,145,True
1748941319,2025-06-03 13:51:40,23,987,32,5,76,True
1748941322,2025-06-03 13:51:43,30,1006,45,4,68,True
1748941325,2025-06-03 13:51:46,21,986,77,2,93,True
1748941328,2025-06-03 13:51:49,20,986,38,4,103,True
1748941331,2025-06-03 13:51:52,27,980,37,1,84,True
1748941334,2025-06-03 13:51:55,21,1005,48,1,75,True
1748941337,2025-06-03 13:51:58,29,985,31,4,112,True
1748941340,2025-06-03 13:52:01,29,1016,33,2,131,True
1748941343,2025-06-03 13:52:04,21,1009,44,5,53,True
1748941346,2025-06-03 13:52:07,22,997,77,3,84,True
1748941349,2025-06-03 13:52:10,20,1013,78,4,56,True
1748941352,2025-06-03 13:52:13,24,1009,40,3,128,True
1748941355,2025-06-03 13:52:16,22,1001,45,5,55,True
1748941358,2025-06-03 13:52:19,30,1002,58,3,65,True
1748941361,2025-06-03 13:52:22,20,998,62,1,80,True
1748941364,2025-06-03 13:52:25,20,1015,67,5,96,True
1748941367,2025-06-03 13:52:28,21,998,79,4,94,True
1748941370,2025-06-03 13:52:31,25,1001,47,4,143,True
1748941373,2025-06-03 13:52:34,25,987,41,2,148,True
1748941376,2025-06-03 13:52:37,24,997,74,3,101,True
1748941379,2025-06-03 13:52:40,21,996,73,4,52,True
1748941382,2025-06-03 13:52:43,26,1006,75,1,50,True
1748941385,2025-06-03 13:52:46,26,992,68,3,108,True
1748941388,2025-06-03 13:52:49,30,1006,74,3,128,True
1748941391,2025-06-03 13:52:52,21,1006,57,1,80,True
1748941394,2025-06-03 13:52:55,28,988,71,1,72,True
1748941397,2025-06-03 13:52:58,22,1018,37,4,104,True
1748941403,2025-06-03 13:53:04,21,990,59,5,89,True
1748941406,2025-06-03 13:53:07,29,983,73,2,76,True
1748941409,2025-06-03 13:53:10,25,982,47,2,118,True
1748941412,2025-06-03 13:53:13,30,981,34,4,140,True
1748941415,2025-06-03 13:53:16,21,1009,39,3,135,True
1748941418,2025-06-03 13:53:19,24,983,42,5,75,True
1748941421,2025-06-03 13:53:22,21,996,67,5,87,True
1748941424,2025-06-03 13:53:25,29,1019,68,3,99,True
1748941427,2025-06-03 13:53:28,23,1009,71,3,91,True
1748941430,2025-06-03 13:53:31,23,1002,51,2,57,True
1748941433,2025-06-03 13:53:34,23,1000,58,5,128,True
1748941436,2025-06-03 13:53:37,21,1003,65,5,109,True
1748941439,2025-06-03 13:53:40,30,1011,77,4,101,True
1748941442,2025-06-03 13:53:43,25,980,35,4,125,True
1748941445,2025-06-03 13:53:46,21,1017,35,4,136,True
1748941448,2025-06-03 13:53:49,23,994,41,1,139,True
1748941451,2025-06-03 13:53:52,27,1013,52,4,146,True
1748941454,2025-06-03 13:53:55,25,1008,60,1,93,True
1748941457,2025-06-03 13:53:58,20,1005,57,1,103,True
1748941460,2025-06-03 13:54:01,30,994,47,5,67,True
1748941463,2025-06-03 13:54:04,29,996,65,5,86,True
1748941466,2025-06-03 13:54:07,22,1020,54,3,65,True
1748941469,2025-06-03 13:54:10,21,996,61,2,108,True
1748941472,2025-06-03 13:54:13,30,1004,48,4,60,True
1748941475,2025-06-03 13:54:16,23,985,63,2,120,True
1748941478,2025-06-03 13:54:19,26,1005,30,5,109,True
1748941481,2025-06-03 13:54:22,25,981,31,5,100,True
1748941484,2025-06-03 13:54:25,23,1005,63,3,67,True
1748941487,2025-06-03 13:54:28,20,996,40,5,139,True
1748941493,2025-06-03 13:54:34,25,998,30,5,143,True
1748941496,2025-06-03 13:54:37,22,1008,57,3,126,True
1748941499,2025-06-03 13:54:40,20,1004,55,5,135,True
1748941502,2025-06-03 13:54:43,27,1006,35,4,70,True
1748941505,2025-06-03 13:54:46,23,1010,53,5,83,True
1748941508,2025-06-03 13:54:49,20,999,68,5,65,True
1748941511,2025-06-03 13:54:52,30,1015,49,4,145,True
1748941514,2025-06-03 13:54:55,29,1010,34,3,119,True
1748941517,2025-06-03 13:54:58,22,1016,62,1,88,True
1748941520,2025-06-03 13:55:01,26,1019,63,3,112,True
1748941523,2025-06-03 13:55:04,22,998,31,4,81,True
1748941526,2025-06-03 13:55:07,26,991,70,3,107,True
1748941529,2025-06-03 13:55:10,20,1010,63,3,102,True
1748941532,2025-06-03 13:55:13,20,993,59,5,134,True
1748941535,2025-06-03 13:55:16,25,1015,77,2,135,True
1748941538,2025-06-03 13:55:19,26,989,46,1,149,True
1748941541,2025-06-03 13:55:22,27,1019,31,3,89,True
1748941544,2025-06-03 13:55:25,25,1007,42,3,50,True
1748941547,2025-06-03 13:55:28,24,985,72,3,85,True
1748941550,2025-06-03 13:55:31,21,1009,44,1,109,True
1748941553,2025-06-03 13:55:34,29,985,74,4,80,True
1748941556,2025-06-03 13:55:37,21,1008,45,2,66,True
1748941559,2025-06-03 13:55:40,30,986,78,5,135,True
1748941562,2025-06-03 13:55:43,27,1000,64,3,92,True
1748941565,2025-06-03 13:55:46,29,1001,61,5,146,True
1748941571,2025-06-03 13:55:52,23,1000,67,4,135,True
1748941574,2025-06-03 13:55:55,21,1008,59,2,75,True
1748941577,2025-06-03 13:55:58,29,1011,41,1,65,True
1748941580,2025-06-03 13:56:01,23,1001,62,2,57,True
1748941583,2025-06-03 13:56:04,27,992,49,3,84,True
1748941586,2025-06-03 13:56:07,28,989,55,1,130,True
1748941589,2025-06-03 13:56:10,22,982,35,4,136,True
1748941592,2025-06-03 13:56:13,20,1017,77,2,120,True
1748941595,2025-06-03 13:56:16,30,1005,35,3,68,True
1748941598,2025-06-03 13:56:19,21,1020,78,2,139,True
1748941601,2025-06-03 13:56:22,28,1011,48,1,99,True
1748941604,2025-06-03 13:56:25,22,1018,31,4,79,True
1748941607,2025-06-03 13:56:28,26,991,53,1,148,True
1748941610,2025-06-03 13:56:31,22,982,47,2,97,True
1748941613,2025-06-03 13:56:34,25,1018,57,1,115,True
1748941616,2025-06-03 13:56:37,22,1010,79,3,80,True
1748941619,2025-06-03 13:56:40,28,1005,35,2,54,True
1748941622,2025-06-03 13:56:43,30,1012,54,1,59,True
1748941625,2025-06-03 13:56:46,29,997,49,2,113,True
1748941631,2025-06-03 13:56:52,20,1003,66,1,64,True
1748941634,2025-06-03 13:56:55,30,990,62,5,119,True
1748941637,2025-06-03 13:56:58,25,994,77,2,107,True
1748941640,2025-06-03 13:57:01,25,1009,58,1,117,True
1748941643,2025-06-03 13:57:04,20,1018,48,4,88,True
1748941646,2025-06-03 13:57:07,28,984,42,2,66,True
1748941649,2025-06-03 13:57:10,23,1012,77,3,52,True
1748941652,2025-06-03 13:57:13,29,1002,72,4,115,True
1748941655,2025-06-03 13:57:16,29,1001,42,5,108,True
1748941658,2025-06-03 13:57:19,21,1008,33,5,85,True
1748941661,2025-06-03 13:57:22,29,985,41,1,57,True
1748941664,2025-06-03 13:57:25,24,990,49,3,145,True
1748941667,2025-06-03 13:57:28,28,985,70,2,140,True
1748941670,2025-06-03 13:57:31,29,1013,52,4,134,True
1748941673,2025-06-03 13:57:34,26,985,41,3,94,True
1748941676,2025-06-03 13:57:37,27,1014,62,3,62,True
1748941679,2025-06-03 13:57:40,24,1011,40,4,86,True
1748941685,2025-06-03 13:57:46,27,988,58,5,148,True
1748941688,2025-06-03 13:57:49,26,989,80,2,127,True
1748941691,2025-06-03 13:57:52,23,1001,37,1,64,True
1748941694,2025-06-03 13:57:55,30,1017,69,1,92,True
1748941703,2025-06-03 13:58:04,26,1000,30,5,56,True
1748941706,2025-06-03 13:58:07,20,1017,78,5,83,True
1748941709,2025-06-03 13:58:10,24,1001,33,3,68,True
1748941712,2025-06-03 13:58:13,29,1006,80,2,64,True
1748941715,2025-06-03 13:58:16,24,1002,77,3,126,True
1748941718,2025-06-03 13:58:19,26,984,79,5,78,True
1748941724,2025-06-03 13:58:25,25,1011,75,3,63,True
1748941727,2025-06-03 13:58:28,28,1015,72,5,105,True
1748941730,2025-06-03 13:58:31,23,992,30,2,62,True
1748941733,2025-06-03 13:58:34,25,995,52,3,84,True
1748941736,2025-06-03 13:58:37,27,1004,65,1,93,True
1748941739,2025-06-03 13:58:40,20,994,36,2,117,True
1748941742,2025-06-03 13:58:43,25,987,32,1,128,True
1748941745,2025-06-03 13:58:46,22,984,45,3,135,True
1748941748,2025-06-03 13:58:49,21,988,31,1,139,True
1748941751,2025-06-03 13:58:52,22,995,62,2,58,True
1748941754,2025-06-03 13:58:55,30,1005,53,4,125,True
1748941757,2025-06-03 13:58:58,30,1006,58,5,136,True
1748941760,2025-06-03 13:59:01,24,1003,61,4,143,True
1748941763,2025-06-03 13:59:04,22,999,39,2,106,True
1748941766,2025-06-03 13:59:07,30,1006,76,4,127,True
1748941769,2025-06-03 13:59:10,25,1016,76,4,103,True
1748941772,2025-06-03 13:59:13,27,1002,58,1,122,True
1748941775,2025-06-03 13:59:16,20,997,37,5,129,True
